ประเภท,เส้นทาง,รหัสสถานี,ชื่อสถานี,ขาเข้า,ขาออก,วันให้บริการ,วันที่ให้บริการ,เดือนที่ให้บริการ,ปีที่ให้บริการ
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,4197,4332,อาทิตย์,15,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,981,945,อาทิตย์,15,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,1808,1909,อาทิตย์,15,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,2347,2474,อาทิตย์,15,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,3636,4164,อาทิตย์,15,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,1486,1381,อาทิตย์,15,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,5596,5985,อาทิตย์,15,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,6972,4710,จันทร์,16,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,4296,4255,จันทร์,16,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,981,1004,จันทร์,16,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,1793,1910,จันทร์,16,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,2188,2508,จันทร์,16,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,3618,4392,จันทร์,16,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,1309,1468,จันทร์,16,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,5249,6159,จันทร์,16,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,7739,6030,อังคาร,17,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,7212,7262,อังคาร,17,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,2503,2430,อังคาร,17,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,4062,3988,อังคาร,17,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,4313,4750,อังคาร,17,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,7718,8250,อังคาร,17,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,2076,2294,อังคาร,17,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,9278,9897,อังคาร,17,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,7622,5544,พุธ,18,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,7165,7221,พุธ,18,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,2576,2525,พุธ,18,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,4100,3969,พุธ,18,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,4406,4492,พุธ,18,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,7264,8296,พุธ,18,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,2088,2259,พุธ,18,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,9041,9956,พุธ,18,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,7445,5866,พฤหัสบดี,19,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,7479,7431,พฤหัสบดี,19,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,2706,2602,พฤหัสบดี,19,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,4168,4026,พฤหัสบดี,19,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,4292,4611,พฤหัสบดี,19,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,7539,8336,พฤหัสบดี,19,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,2231,2354,พฤหัสบดี,19,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,9363,9997,พฤหัสบดี,19,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,7928,6324,ศุกร์,20,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A2,ลาดกระบัง,7999,8083,ศุกร์,20,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A3,บ้านทับช้าง,2716,2625,ศุกร์,20,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A4,หัวหมาก,4338,4169,ศุกร์,20,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A5,รามคำแหง,4525,4656,ศุกร์,20,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A6,มักกะสัน,7833,8768,ศุกร์,20,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A7,ราชปรารภ,2338,2414,ศุกร์,20,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A8,พญาไท,10186,10824,ศุกร์,20,พฤษภาคม,2565
รถไฟระหว่างเมือง,แอร์พอร์ต เรล ลิงก์,A1,สุวรรณภูมิ,6747,5628,เสาร์,21,พฤษภาคม,2565
